Area of mother cell,Major axis of mother cell,Minor axis of mother cell,Circularity of mother cell,Mean intensity of mother cell,Max intensity of mother cell,Min intensity of mother cell,Axis ratio of mother cell,Area of daughter cell,Major axis of daughter cell,Minor axis of daughter cell,Circularity of daughter cell,Mean intensity of daughter cell,Max intensity of daughter cell,Min intensity of daughter cell,Axis ratio of daughter cell,Area ratio,Major axis ratio,Minor axis ratio,Circularity ratio,Mean intensity ratio,Max intensity ratio,Min intensity ratio,Axis ratio ratio,Area diff,Major axis diff,Minor axis diff,Circularity diff,Mean intensity diff,Max intensity diff,Min intensity diff,Axis ratio diff,Area of phenomenon,Major axis of phenomenon,Minor axis of phenomenon,Circularity of phenomenon,Mean intensity of phenomenon,Max intensity of phenomenon,Min intensity of phenomenon,Extent of phenomenon,Axis ratio of phenomenon,Cross area,Cross major axis,Cross minor axis,Distance between 2 cells,Distance of mother cell to celtroid,Distance of daughter cell to celtroid,Distance ratio,Percentage coverage cell 1,Percentage coverage cell 2,Average coverage area,Distance factor,Intensity factor,Circularity factor,Path length,Range of area change in phenomenon,STD of area change in phenomenon,Range of circularity change in phenomenon,STD of circularity change in phenomenon,Range of extent change in phenomenon,STD of extent change in phenomenon,Range of mean intensity change in phenomenon,STD of mean intensity change in phenomenon,Range of minor axis change in phenomenon,STD of minor axis change in phenomenon,Range of major axis change in phenomenon,STD of major axis change in phenomenon
167,16.095335170272133,13.43651844743664,0.5505408251654125,0.7482084565058603,1.320022124755576,0.5071070150882869,0.8348082413501838,71,12.538803295699916,7.880756501788976,0.777801939667756,0.9632557717253264,1.542104119653725,0.6804972357039542,0.628509461065684,0.4251497005988024,0.779033376009399,0.5865177451002891,1.4127961163171903,1.287416312057924,1.1682411156095367,1.34192037470726,0.7528788408331465,96,3.556531874572217,5.555761945647665,-0.22726111450234354,-0.21504731521946607,-0.22208199489814917,-0.17339022061566722,-0.20629878028449988,645,43.386917732376794,37.10337186197622,0.5183407365834397,1.3876741389954734,2.2997956316591748,1.1104099744907454,0.0003044533949765483,0.8551741815549257,0.3689922480620155,0.659971714114282,0.5745374039999771,14.223535464189789,16.60875018067022,8.581222223885845,1.9354760600931344,1.0,1.0,1.0,0.9965651345537461,0.5810368554346443,0.4816592634165603,5,63,26.777602581261824,0.06939554900667355,0.02642699670470453,0.04859109038675602,0.019148432636997562,60.22185758513933,21.42866740398835,0.5663816189600936,0.2407004723380778,2.127127742723559,0.8096983787929767
67,13.566452362527691,8.236827867327573,0.7945896976362954,1.0645117502366979,1.4552416567973965,0.8931145725379018,0.607146779955441,54,20.508316006601014,5.136429837275626,0.9681279953733894,1.2517558611487054,1.7316162095098664,0.9984789229731947,0.25045595336166865,0.8059701492537313,1.511693363789612,0.6235931987421917,1.2183998839317032,1.1758967065139236,1.1899166034874906,1.117974058060531,0.41251302260064665,13,-6.941863644073322,3.100398030051947,-0.17353829773709406,-0.18724411091200754,-0.2763745527124699,-0.10536435043529291,-0.3566908265937723,631,31.906027170770567,28.92666012517223,0.4219468753620411,1.4299629900684736,2.2589896075001286,1.1159794813120292,0.0003637288490137145,0.9066205569984669,0.19175911251980982,1.0679727747597778,0.46231599661813966,22.149883271635062,12.866009092649236,9.460731350141616,1.3599381080043718,0.6716417910447762,1.0,0.835820895522388,0.8793824296358087,0.6330099905377242,0.5780531246379589,2,146,73.0,0.004615971002417951,0.0023079855012089756,0.034397857889237216,0.017198928944618608,214.35094342701314,107.17547171350657,2.5932641284129865,1.2966320642064932,2.94349250530151,1.471746252650755
206,24.563823407907787,14.848245805757859,0.7966232260318649,1.0106234600181754,1.5747184708213329,0.6141132392629427,0.6044761664007807,65,15.543739170533396,6.7531089352041045,0.900691872500207,1.352739584167883,1.7991967459855038,1.0206009267223877,0.43445845694619734,0.3155339805825243,0.6327898923719435,0.45480853587333403,1.1306372235551407,1.3385198718260063,1.1425513698630136,1.6619099890230515,0.7187354623641886,141,9.020084237374391,8.095136870553755,-0.10406864646834213,-0.3421161241497077,-0.22447827516417096,-0.40648768745944497,-0.1700177094545834,967,54.60206144370567,39.25537891657492,0.695076440245308,1.20410843632902,2.202987997707241,0.9309444384436047,0.0003812066313396792,0.7189358401247713,0.28024819027921405,0.7345430102449848,0.5502775756379505,16.302446713499183,14.38139360091952,7.833058417429217,1.8359870225044796,1.0,1.0,1.0,0.8528403788137557,0.5093767195609822,0.312337699736724,4,107,39.5498103661699,0.312337699736724,0.12460847448397941,0.5458333333333334,0.21853107649599518,249.18421052631584,95.50165240887436,8.728823835126498,3.2132340117363,34.43219193655652,12.617882280683313
93,15.623380256121987,7.859100711529357,0.864266278026144,0.8004645781080204,1.5209975259237984,0.48869813407309665,0.5030345919187229,54,16.269142515332355,5.353438996200334,0.9443108367533909,0.91447107630578,1.4479944713276938,0.5761811333824781,0.32905477293318625,0.5806451612903226,1.0413330693245675,0.6811770446390643,1.0926156217850553,1.1424254130860174,0.952003173343911,1.1790123456790123,0.6541394532691557,39,-0.6457622592103682,2.5056617153290226,-0.08004455872724692,-0.11400649819775954,0.07300305459610468,-0.08748299930938147,-0.17397981898553666,656,45.93128261360976,37.64502222537712,0.5729441613092005,1.3494924033185047,2.2968812301435544,1.0956491499712884,0.00028995249486903757,0.81959440458174,0.22408536585365854,0.6943529759389816,0.3509770728418618,15.112627536043039,8.127115821645505,8.528832014106836,0.9528990380163561,1.0,0.7407407407407407,0.8703703703703703,0.8034919120207877,0.5875325139185198,0.42705583869079955,2,29,14.5,0.042757882727363805,0.021378941363681903,0.005586080586080622,0.002793040293040311,6.4412246664333,3.22061233321665,0.900079064545757,0.4500395322728785,0.7005953188256484,0.3502976594128242
270,19.735583616628116,17.90328739451385,0.4207907296204355,0.7135238192781758,1.3206403610983986,0.4368148126509941,0.9071577381390195,39,12.17092415634292,4.468617172496292,0.930159725336573,1.0069884473335335,1.426892612824316,0.8408953457298621,0.36715512438449105,0.14444444444444443,0.616699480125248,0.24959757803282662,2.2105043192743383,1.4112891821218194,1.080455099553027,1.925061425061425,0.4047312930799533,231,7.5646594602851955,13.434670222017559,-0.5093689957161375,-0.2934646280553578,-0.10625225172591746,-0.40408053307886804,-0.5400026137545284,947,52.90572301477663,43.98921179057145,0.5555784142403418,1.3049523639728025,1.9334690048913166,1.0668155375309292,0.0002582247330634697,0.8314641457273954,0.3262935586061246,0.6030823501657753,0.5085770727950457,20.188136216736,10.63700235501296,10.777893282221697,0.98692778602279,1.0,1.0,1.0,0.736947708913949,0.6014755319073916,0.4444215857596582,3,113,51.27919222799395,0.12566811428214641,0.05250965843341185,0.07473660195785631,0.031887765864153476,99.7240660676216,40.99114018169352,1.7697340859899597,0.7571736555766707,9.049584790596981,3.845243407593727
135,21.923112241623905,9.881049888431694,0.8926684957262316,1.082259868416363,1.9630915049588797,0.8387314506390282,0.4507138302047838,73,12.943469683529095,7.610898642069391,0.8088531505385133,0.9955055437668355,1.4783700821869739,0.8635424098570658,0.588010697916221,0.5407407407407407,0.5904029291495493,0.7702520205853735,0.9061069752220501,0.9198396547989234,0.7530826140567201,1.0295815295815296,1.3046209335290548,62,8.97964255809481,2.2701512463623024,0.08381534518771838,0.08675432464952737,0.4847214227719059,-0.024810959218037554,0.13729686771143718,684,42.082330901434,37.329102859251115,0.46167468010314894,1.2305834111346314,2.478070195069856,1.0214853453670127,0.000273756228305874,0.8870493164146259,0.30409356725146197,0.8285325736071546,0.4685874342186643,14.247085552736179,7.343613239516155,11.1957665006752,0.6559276882983646,0.9703703703703703,1.0,0.9851851851851852,0.6629885550582841,0.4962333800761748,0.5397806210248792,16,686,182.0816158862558,1.0,0.36756257024666295,0.7934173669467788,0.2922018087126773,353.07569141193585,76.27511928963919,37.37419488379991,12.05114804395318,53.51937428304862,18.62780617519188
213,18.194376729631237,15.521107910035072,0.5217937068579608,0.913026098117618,2.186930786316137,0.4397044584501349,0.8530717012557788,33,10.395106256890228,5.60635405241569,0.842096880999787,1.1897568525577038,1.9790564465567584,0.8886821216479001,0.5393262862223855,0.15492957746478872,0.5713362107073902,0.36120836765724296,1.6138502054203905,1.3030918338595363,0.9049469964664311,2.0210896309314585,0.6322168294042119,180,7.799270472741009,9.914753857619381,-0.3203031741418262,-0.27673075444008577,0.20787433975937852,-0.44897766319776516,-0.31374541503339326,393,33.550260799654325,26.37444099998636,0.6180773124157258,1.6365947929389615,2.8762390058899863,1.1923795771327912,0.00041716683445726794,0.7861173168662253,0.6259541984732825,0.8521389194928711,0.8010581897247298,15.194022337847363,8.04266097643098,10.084287899773614,0.7975437687188138,1.0,0.3939393939393939,0.696969696969697,0.7756453847025373,0.5602743783405361,0.38192268758427417,2,3,1.5,0.0037726503463537675,0.0018863251731768838,0.023962148962148877,0.011981074481074439,7.024388334312334,3.512194167156167,0.4031521801480906,0.2015760900740453,0.38708672118343657,0.19354336059171828
76,13.304301841444449,9.905983873430115,0.667544404319851,0.7199506135745306,1.1698769662886386,0.549854272159448,0.7445699888266081,42,9.902655552363717,6.120186875223442,0.7861506501677188,0.7679495952070283,1.2684756971599147,0.6145785924246415,0.6180349142571744,0.5526315789473685,0.7443198200386428,0.6178272601108348,1.1776754401360214,1.0666698253011888,1.0842812823164425,1.1177117711771176,0.8300561713898187,34,3.401646289080732,3.7857969982066733,-0.11860624584786783,-0.04799898163249772,-0.09859873087127613,-0.06472432026519348,-0.1265350745694337,630,75.20272428627706,11.810064649153372,0.9875917591325382,1.3444127545866114,1.9393100071982292,1.0736978361749399,0.0001534167147014611,0.1570430428051456,0.1873015873015873,0.30859197740583655,1.3569926350743917,10.887883841720027,8.203609087150932,7.141636655093833,1.1487015488669028,1.0,1.0,1.0,0.6884265358829819,0.5630068621334997,0.0,2,2,1.0,0.0,0.0,0.0,0.0,4.5,2.25,0.0,0.0,2.4721359549995796,1.2360679774997898
172,20.01607311293532,11.135255644724857,0.8309710262096134,1.0046395856460348,2.144057927822022,0.5774679757824616,0.5563156959857793,172,20.01607311293532,11.135255644724857,0.8309710262096134,1.0046395856460348,2.144057927822022,0.5774679757824616,0.5563156959857793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,28.897644993145608,19.584485149672556,0.7353209226975775,1.603787912707134,2.6216533933804658,1.1331688660032784,0.00033295119071766486,0.6777190720668729,1.1061093247588425,1.3853082573118358,1.1371507149281415,0.0,6.147575546259042,6.147575546259042,1.0,1.0,1.0,1.0,0.6871446431000288,0.5686351816122808,0.16055433010475373,10,686,275.9863040080069,0.9896856675638476,0.27866812304933275,0.5975422427035331,0.21009406345631673,631.56106870229,207.53256369958606,29.992044918195152,12.939728900021041,52.94223298084589,18.74144953481003
225,19.746880948479056,14.68986352344565,0.6682819961999202,0.9861924903480439,2.236827725083769,0.47499017558382606,0.7439080410608893,39,12.076915136544743,5.153737191954646,0.9043730090247664,1.1047097634037322,1.4157623165624542,0.8655717577682647,0.4267428506108682,0.17333333333333334,0.6115859597297533,0.35083628814720175,1.3532805225448843,1.1201766127968198,0.6329331046312179,1.8222940226171245,0.5736500038395728,186,7.669965811934313,9.536126331491005,-0.23609101282484612,-0.11851727305568827,0.8210654085213147,-0.3905815821844386,-0.31716519045002106,459,34.74283996192389,28.383228361153456,0.576705842430413,1.632716976887511,3.1423017270044715,1.1809529567423398,0.0004048437238277834,0.8169518782074179,0.5751633986928104,0.9159814258103485,0.6991312074478154,16.834940244395337,7.3430693004386285,17.904769948154694,0.41011804796717993,1.0,0.8974358974358975,0.9487179487179487,0.7921645867289172,0.5195926803769941,0.423294157569587,5,109,36.0,0.08699042242275878,0.0305132444387496,0.0559837728194727,0.020034982476940837,172.90336028931642,68.54103416541453,3.7316332467795412,1.2107016320816766,2.9339802160373267,1.0313115492775267
