label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,13.074031890660592,943.2870159453303,0,923,28,965
2,91.0859798605732,970.8202943454686,70,950,114,991
3,93.05378704720088,1320.1503841931942,71,1305,116,1336
4,139.31744312026,273.88299024918746,120,257,160,293
5,173.85454545454544,547.4424242424243,160,532,189,564
6,354.7450611476952,235.3678269049859,337,217,376,257
7,390.70788912579957,916.1871002132197,356,890,425,942
8,392.52028985507246,964.2115942028986,378,951,409,981
9,422.0141576215196,691.8664464369986,382,665,458,717
10,454.9476102941176,479.3391544117647,437,461,476,501
11,496.66525722339674,1008.0119802677942,474,988,521,1030
12,538.3082706766917,867.2556390977444,523,849,555,887
13,650.322550831793,1178.5816389402341,617,1131,679,1222
14,657.7935185185186,828.7055555555555,639,810,677,849
15,712.416393442623,605.5234972677596,693,592,734,621
16,767.3947681331748,964.6979785969085,752,948,786,983
17,783.790934320074,1002.4949121184089,758,985,809,1019
18,819.4710059171598,1356.8994082840236,800,1342,840,1373
19,926.3270072992701,1141.697810218978,913,1126,941,1159
20,933.8251748251748,1382.9125874125873,916,1372,952,1392
21,948.7130952380952,1217.5333333333333,933,1199,966,1238
22,1004.4337771548703,1195.3707077785564,986,1173,1028,1219
