label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,102.49477124183007,1103.3372549019607,67,1069,140,1137
2,118.16648764769066,174.38990332975294,102,156,137,196
3,145.86717428087985,675.0439932318105,126,657,168,696
4,179.25984251968504,861.4689413823272,161,844,202,883
5,239.21345514950167,544.8936877076412,222,524,259,566
6,298.69342251950945,440.3076923076923,277,425,322,456
7,344.4055807916937,998.9746917585983,322,978,369,1023
8,339.48387096774195,38.50967741935484,325,22,357,58
9,346.99596231493945,808.4831763122477,335,790,360,828
10,378.30006835269995,764.3144224196856,350,739,405,788
11,466.83459787556905,961.7207890743551,452,948,483,976
12,530.2692307692307,945.7951505016722,511,925,551,969
13,535.1611842105264,1209.2730263157894,516,1190,557,1231
14,607.2752967778406,851.9971735443753,583,827,632,877
15,646.0016849199664,894.2527379949453,631,866,661,922
16,712.6439790575917,256.3937172774869,697,238,732,278
17,718.6663168940189,858.2224554039874,699,842,739,875
18,716.9885563380282,997.0994718309859,702,971,735,1024
19,718.3654618473896,1098.5113788487283,702,1081,735,1116
20,767.0927977839335,744.8227146814404,752,729,784,762
21,774.0759776536313,519.8592178770949,755,505,795,535
22,845.2547425474255,1080.6524390243903,822,1059,866,1103
23,847.1172506738544,976.7048517520216,830,962,866,993
24,924.4332443257676,831.8297730307077,903,809,948,856
25,938.0891632373114,1346.8079561042523,926,1329,952,1366
26,956.2019900497512,1079.4139303482586,932,1050,980,1111
27,988.458115183246,960.6905759162304,966,933,1013,989
28,992.8824082784572,1275.8137347130762,967,1264,1020,1288
