label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,275.94033722438394,776.9481193255513,259,761,294,794
2,288.1275071633238,722.6189111747851,273,707,304,739
3,373.35286935286933,153.5042735042735,357,138,392,171
4,450.69158143194335,662.9252557041699,429,644,474,683
5,504.6795580110497,486.8596685082873,491,466,520,509
6,674.683044982699,1176.8546712802768,651,1158,701,1198
7,716.6849037487335,98.89057750759878,695,85,739,114
8,721.5325443786983,896.5715976331361,705,880,738,913
9,784.1284403669724,560.7464553794829,765,542,806,584
10,897.542888165038,737.2649294245385,880,721,917,756
