label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,57.916726489590815,1066.4737975592247,41,1039,77,1094
2,183.58450704225353,879.1443661971831,163,862,206,898
3,201.47388781431334,805.0599613152805,184,788,222,825
4,241.01549755301795,957.9143556280587,220,939,264,978
5,248.6123711340206,819.9,231,803,268,838
6,319.6287487073423,883.2233712512926,299,869,343,898
7,491.722460658083,766.9442060085837,466,749,518,787
8,644.0944963655244,518.7601246105919,626,498,663,541
9,709.0958164642375,935.4669365721998,689,914,731,960
10,722.376179245283,896.8007075471698,706,880,740,914
11,816.5622222222222,1103.3277777777778,797,1085,835,1124
12,836.5405405405405,1077.554054054054,819,1065,855,1093
13,880.1094062708472,346.25883922615077,857,323,906,371
14,899.5936073059361,1112.3698630136987,884,1099,916,1127
15,965.9725400457666,963.2826086956521,944,951,988,976
16,1013.2528957528957,1251.6264478764479,995,1234,1033,1271
17,1027.6219879518073,1339.4864457831325,1013,1324,1040,1360
18,1029.254086181278,1020.5319465081724,1014,1004,1040,1042
