label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,18.839622641509433,1159.0412735849056,0,1145,40,1173
2,100.7107765451664,1305.717908082409,79,1287,125,1325
3,117.96168958742632,700.426326129666,97,684,142,720
4,122.33461909353906,839.2767598842815,105,820,143,861
5,135.93883225208526,1108.5588507877665,116,1093,160,1128
6,233.2994296577947,604.1768060836501,214,581,252,626
7,383.3466898954704,1096.0592334494775,365,1075,404,1119
8,510.28169014084506,777.9140845070423,496,763,526,794
9,719.3020304568528,887.9771573604061,703,873,736,905
10,864.1010401188707,975.8618127786033,846,953,884,1000
11,932.0079030558483,1135.2903055848262,910,1107,956,1164
12,988.485497237569,1045.4053867403316,966,1025,1012,1068
