label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,50.70222634508349,745.3265306122449,31,722,71,769
2,209.09428129829985,911.7913446676971,193,899,226,925
3,374.12487708947884,156.48377581120943,357,139,395,177
4,411.32460732984293,1009.5719895287958,395,993,429,1028
5,451.44864420706654,660.5283483976992,431,642,474,681
6,456.3193370165746,285.99337016574583,440,270,476,306
7,486.0668449197861,1069.6363636363637,474,1052,499,1089
8,510.7945990180033,482.51800327332245,491,462,534,507
9,674.8531187122736,1177.0026827632462,649,1159,701,1197
10,720.40125,895.08875,704,879,737,911
11,791.6026785714286,566.3459821428571,773,545,812,592
12,826.3021491782554,147.173198482933,809,131,843,166
13,896.4332977588047,736.2155816435433,879,720,916,754
14,1010.369704749679,1045.1668806161747,995,1027,1026,1064
