label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,14.892857142857142,553.3419642857143,0,533,34,576
2,19.177366702937977,763.3873775843308,3,747,38,783
3,129.27106598984773,671.6040609137056,111,656,151,689
4,138.40595903165735,1333.2737430167597,119,1316,160,1353
5,201.60648714810281,1252.5538555691555,174,1232,231,1274
6,323.8236744759556,883.5561035758323,304,871,343,898
7,434.0250626566416,1216.733082706767,415,1204,455,1230
8,435.3302752293578,1012.3094245204337,416,994,458,1033
9,493.38602150537633,1251.7645161290322,477,1233,512,1273
10,520.198670605613,980.7326440177253,499,961,545,1003
11,566.9942196531792,860.6950867052024,552,845,583,877
12,724.9676232523915,725.9367181751288,705,703,747,748
13,725.950423216445,891.9455864570738,710,876,743,909
14,733.3530979347101,995.6122584943371,713,974,756,1020
15,814.9666666666667,937.1863636363636,800,923,831,952
16,900.5946666666666,1118.256,886,1100,917,1136
17,917.7397260273973,338.2654109589041,900,318,939,362
18,1031.2958748221906,1353.1137980085348,1021,1329,1040,1375
