label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,122.8542413381123,874.9139784946236,107,859,141,893
2,235.1850220264317,598.1835535976505,221,584,252,615
3,413.1483560545309,690.5485164394547,391,671,437,712
4,543.1125401929261,742.5112540192926,526,726,563,760
5,662.1503301168106,739.9162011173185,642,704,683,774
6,685.471733086191,571.5857275254866,663,555,707,590
7,725.3882743362832,903.7997787610619,708,887,745,920
8,726.0194508009154,454.51601830663617,710,439,744,472
9,882.9784688995215,194.51794258373207,867,179,901,212
10,889.0978090766823,1039.5070422535211,869,1019,911,1062
11,973.7579281183932,1287.2906976744187,956,1271,993,1305
