label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,41.51049723756906,1286.0,24,1266,60,1307
2,87.46643717728055,11.864027538726335,75,0,101,28
3,311.85539000876423,810.9395267309378,292,793,336,832
4,356.02821011673154,413.9377431906615,337,398,379,434
5,428.1869618696187,647.2915129151291,409,632,448,664
6,451.8431855500821,791.159277504105,431,774,475,811
7,514.8812131423757,817.1120471777591,495,798,537,837
8,533.9901812688822,1136.6457703927492,511,1117,555,1161
9,549.6673913043478,1202.0010869565217,529,1189,573,1218
10,596.5384615384615,859.1085164835165,580,845,613,876
11,745.5043885313048,667.1737858396723,709,650,780,687
12,844.3522650439486,923.344151453685,824,901,866,947
13,843.9567039106146,1055.4078212290503,826,1043,863,1068
