label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,31.65406976744186,1352.922965116279,15,1340,50,1367
2,96.94074074074074,516.558024691358,77,504,118,529
3,103.84378109452736,869.1920398009951,83,853,127,887
4,138.41333333333333,1333.8862222222222,115,1318,163,1351
5,219.56683937823834,879.0445595854923,202,862,240,898
6,315.7765726681128,819.1534707158352,286,796,344,841
7,386.0,899.8507157464213,368,884,408,918
8,389.1901408450704,1014.1408450704225,372,995,407,1034
9,446.3311948676824,1130.028869286287,427,1110,468,1153
10,455.689453125,809.2255859375,437,791,477,830
11,510.4714673913044,764.3940217391304,494,750,529,779
12,567.190019193858,951.28886756238,549,934,588,971
13,600.3154670750383,712.5153139356814,579,693,623,735
14,619.5696087352138,163.42493175614194,601,146,642,185
15,627.2040531097135,947.2019566736548,606,927,650,969
16,655.6118999323868,763.6281271129142,632,745,683,784
17,683.4295238095239,829.7290476190476,651,808,720,853
18,695.8307888040713,1324.8905852417304,684,1306,709,1346
19,706.2562674094708,1182.4972144846797,691,1166,721,1201
20,734.2221462747779,1035.609022556391,712,1012,754,1062
21,730.648769574944,617.0425055928412,713,602,751,634
22,764.9346497414199,219.1457451810061,743,188,787,253
23,773.6644100580271,971.416827852998,749,959,799,985
24,799.5915985997666,1223.512252042007,779,1210,822,1237
25,809.9603255340794,1355.7212614445575,794,1335,827,1377
26,873.8841121495327,1072.8252336448597,856,1054,893,1094
27,910.5209973753281,810.2664041994751,894,794,929,828
28,913.1746248294679,766.1637107776262,900,748,928,785
29,995.9612742036227,1279.5252966895691,948,1235,1033,1319
30,973.1694677871149,954.7268907563025,949,935,998,975
31,988.5654038598999,1023.3759828448892,966,1004,1014,1045
32,990.9147286821706,1375.2855297157623,975,1360,1009,1392
33,1020.7714285714286,892.9416666666667,1002,879,1040,909
34,1028.5231316725979,735.2846975088968,1015,714,1040,756
