label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,118.89895833333334,836.7135416666666,98,817,139,854
2,142.57185332011892,785.8513379583746,125,763,158,808
3,162.2257281553398,43.63228155339806,141,32,184,57
4,206.44977511244377,882.4362818590705,192,867,222,899
5,227.53627760252365,1087.6608832807572,207,1068,252,1108
6,277.26251180358827,732.0727101038716,261,712,297,756
7,298.36689814814815,868.8616898148148,271,847,324,894
8,404.390243902439,101.56611039794609,391,83,419,120
9,421.92254969156954,1262.5442083618916,399,1242,446,1287
10,441.0845921450151,706.3655589123867,424,689,461,726
11,490.86543209876544,1282.9654320987654,473,1266,509,1301
12,531.9990942028985,1241.9365942028985,508,1226,557,1258
13,594.3518886679921,399.1361829025845,573,382,615,419
14,605.2176278563657,846.1251360174102,582,834,629,859
15,658.2634538152611,87.47951807228915,629,73,689,103
16,729.1618798955614,889.0169712793734,714,873,746,905
17,773.6446280991736,536.9183884297521,756,520,793,556
18,785.9248554913295,796.7167630057803,773,780,800,815
19,864.6251217137293,1031.7370983446933,852,1009,878,1057
20,898.20409556314,1046.6061433447098,878,1023,922,1070
