label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,122.78033205619413,874.690932311622,107,860,141,892
2,232.504,600.3133333333334,218,585,248,618
3,320.7373493975904,737.8204819277108,308,718,335,759
4,398.88924930491197,699.8317886932344,365,671,435,731
5,470.53015427769986,1251.1991584852735,457,1234,483,1270
6,522.4,1321.668656716418,505,1305,544,1341
7,645.3060975609756,885.7463414634146,631,869,663,905
8,665.7997457088367,738.6528925619834,647,711,686,770
9,684.3239202657808,573.3397009966777,663,555,706,592
10,689.6284796573876,899.2687366167023,670,883,711,915
11,721.1573729863693,460.4981412639405,705,445,739,478
12,816.1844532279315,1255.6442687747035,800,1241,835,1273
13,885.2486631016043,1038.74064171123,866,1020,906,1059
14,882.9487179487179,194.33089133089132,867,179,901,212
15,956.9262114537445,1295.3953744493392,940,1279,975,1313
