label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,45.03072196620584,1369.904761904762,31,1355,60,1386
2,137.74055829228243,831.6732348111658,120,810,159,857
3,142.47624703087885,786.062945368171,127,766,156,805
4,218.27510917030568,221.59126637554584,200,203,240,244
5,224.9576923076923,1082.3076923076924,208,1068,243,1097
6,273.8485675306958,738.0381991814461,260,722,290,756
7,299.79398299542186,869.2714192282538,273,852,326,890
8,377.3165517241379,833.2965517241379,356,812,400,856
9,421.4571796522859,1268.7868641339344,397,1247,448,1292
10,431.17748197448697,705.4353854686633,412,678,453,735
11,470.4851351351351,1381.118918918919,452,1368,490,1392
12,514.7456647398844,798.456647398844,497,781,533,818
13,527.9487459105779,1241.278080697928,507,1227,550,1256
14,597.6717557251908,401.22010178117046,582,383,615,420
15,640.5509693558474,83.81238273921201,613,64,675,102
16,683.7145748987854,465.5212550607287,667,448,704,487
17,729.2516914749662,888.5385656292287,714,873,745,904
18,775.2405609492988,536.6774541531823,758,520,795,555
19,782.7465753424658,1079.1565557729941,765,1061,802,1098
20,875.6660554664222,1050.405454962182,824,1009,924,1106
21,958.534422403734,929.8028004667444,938,917,981,944
