label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,8.951374207188161,1184.1162790697674,0,1169,22,1198
2,77.48028311425682,825.9352881698685,61,808,96,847
3,150.54037735849056,782.177358490566,130,762,175,806
4,308.6256544502618,867.9410994764398,291,853,327,884
5,378.7296137339056,827.4849785407725,354,807,406,848
6,392.9280155642023,653.374513618677,373,637,414,672
7,419.29372496662216,1256.1214953271028,404,1241,435,1274
8,438.2366790582404,708.5836431226766,424,690,453,728
9,467.1208791208791,1378.9373626373626,449,1363,488,1392
10,529.7264631043257,1241.8740458015268,511,1228,549,1256
11,645.5811781609195,85.46048850574712,619,67,677,101
12,728.1944106925881,889.2260024301337,712,873,745,906
13,777.5307881773399,539.2524630541872,762,524,796,556
14,801.7465543644716,788.3973966309342,781,769,825,812
15,884.5914981855884,1065.3820632452048,858,1037,913,1092
16,883.96125,822.4975,860,801,908,845
17,962.0609597924773,929.6887159533073,943,917,982,943
