label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,43.04426002766252,1360.3679114799447,20,1336,66,1383
2,176.0396732788798,558.2147024504084,158,544,197,575
3,176.65152919369785,621.2863762743281,160,603,197,643
4,316.98029045643153,887.0010373443984,298,868,337,905
5,361.1736625514403,655.880658436214,343,635,382,679
6,373.6106870229008,777.0641221374045,361,761,389,793
7,462.442071197411,907.7249190938511,443,883,485,935
8,518.0201048951049,796.041083916084,500,777,539,817
9,526.5215004574566,1203.2689844464776,503,1188,550,1221
10,571.8542875564152,837.5467440361058,548,818,598,861
11,726.7870813397129,889.9521531100479,711,873,744,907
12,769.5510996119017,1063.875808538163,750,1052,790,1077
13,879.1582278481013,1094.3037974683543,853,1078,903,1114
14,981.4009216589861,939.5493087557604,951,912,1011,965
15,1026.0324032403241,1020.3933393339333,1008,992,1040,1043
