label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,9.707831325301205,1181.7861445783133,0,1165,25,1201
2,122.53162853297442,1096.7254374158815,105,1082,139,1113
3,128.59444444444443,756.2851851851852,111,738,149,778
4,159.73222390317702,1316.213313161876,146,1301,175,1333
5,174.54404841963685,666.0181573638198,150,648,202,685
6,172.7879003558719,541.9259786476869,151,521,200,563
7,221.92563817980022,970.8523862375139,207,950,237,992
8,334.0236127508855,791.478158205431,320,771,347,813
9,362.1710164835165,725.4546703296703,343,703,385,752
10,608.7855477855478,915.2331002331002,588,892,626,941
11,622.9893048128342,42.07486631016043,606,25,643,61
12,656.4985803520727,858.2277115275411,623,834,683,890
13,704.3861386138614,889.3903818953324,689,874,721,906
14,773.9103840682789,600.1650071123755,759,585,790,616
15,923.8317025440313,1050.5975212002609,904,1026,944,1076
16,926.2375189107413,1098.0,912,1083,941,1114
17,971.3899721448468,1275.274373259053,955,1261,989,1291
18,990.1960072595282,1067.8112522686026,972,1049,1010,1088
