label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,109.49864007252947,1121.081595648232,92,1102,132,1144
2,157.11630321910695,166.7030114226376,140,150,178,186
3,188.16272189349112,201.92702169625247,172,183,208,225
4,209.51599147121536,617.5351812366738,189,602,232,633
5,243.57273768613976,283.1386025200458,228,268,263,302
6,286.1480891719745,641.7770700636943,268,620,307,665
7,300.685534591195,364.8400718778077,275,348,327,382
8,316.76848874598073,50.69989281886388,300,33,336,71
9,332.35547445255474,451.9810218978102,304,436,361,469
10,341.03131749460044,1128.938444924406,323,1111,356,1150
11,420.21040189125296,997.5189125295508,404,978,437,1018
12,494.3777441332324,1075.4224072672218,476,1055,515,1097
13,509.81792717086836,1231.141456582633,494,1215,526,1248
14,568.991519434629,271.01696113074206,539,256,597,292
15,613.0225947521866,1206.795918367347,590,1189,638,1227
16,671.6188605108055,251.88899803536347,650,235,695,269
17,695.7262470308789,494.17814726840857,671,469,725,518
18,713.2745901639345,306.6608606557377,695,289,734,327
19,718.1180371352785,892.2002652519894,702,877,734,908
20,769.3498845265589,760.4064665127021,751,744,788,778
21,788.7402597402597,365.2907092907093,772,348,809,386
22,797.1381578947369,563.5526315789474,779,541,819,590
23,832.5303802430419,153.28381027048218,801,120,870,188
24,824.7293333333333,1060.8706666666667,807,1047,844,1076
25,895.9937185929648,1101.7223618090452,876,1089,917,1115
26,895.5748373101952,734.4436008676789,878,720,916,751
27,908.2146892655368,1045.5324858757062,895,1028,922,1063
28,964.9589783281734,1273.501547987616,938,1257,994,1291
29,975.3337950138504,1060.1994459833795,959,1045,992,1077
30,998.2493907392364,927.1738424045492,975,908,1023,946
31,1016.0319444444444,1039.8805555555555,1001,1023,1032,1058
