label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,123.10911424903723,873.6765083440308,108,859,141,891
2,232.33635187580853,601.0284605433377,218,585,248,619
3,322.3995215311005,739.2834928229665,309,719,338,760
4,412.0360435875943,689.8449287510477,390,671,436,710
5,516.7848484848485,748.1565656565657,499,731,536,767
6,525.8278145695364,1317.8543046357615,507,1305,545,1332
7,646.7541191381496,883.1128010139417,633,866,663,901
8,662.1975108225108,740.0914502164502,640,706,683,770
9,685.3006081668115,572.7402258905299,665,555,707,590
10,699.6005625879044,896.6666666666666,684,882,716,913
11,725.8578313253012,451.8807228915663,710,436,744,469
12,881.7269461077844,194.7820359281437,866,179,900,213
13,885.7923211169284,1038.978184991274,866,1022,908,1059
14,956.6834611171961,1293.2343921139102,940,1276,975,1312
