label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,198.2666068222621,51.278276481149014,182,31,218,73
2,220.04560530679933,671.5431177446103,202,650,240,696
3,257.9230769230769,786.6953441295547,240,770,278,806
4,446.3160854893138,704.5056242969629,424,673,471,737
5,462.0156918687589,1230.6833095577747,447,1216,479,1245
6,581.9213930348259,393.3850746268657,561,377,605,412
7,706.6819973718791,911.2102496714849,694,894,721,931
8,797.8053316800992,916.3434593924364,777,894,821,941
9,887.2618384401114,1058.0538532961932,865,1043,911,1077
10,882.7538631346579,193.5794701986755,866,177,902,212
11,940.4340277777778,1019.425925925926,922,1003,961,1035
