label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,46.93633692458374,817.5690499510284,29,801,68,838
2,97.67984934086628,193.23540489642184,75,177,120,211
3,142.91881443298968,1336.5476804123712,125,1321,161,1353
4,157.25518831667947,940.3635664873175,134,923,183,960
5,216.45046570702794,1046.7849280270957,196,1029,239,1066
6,297.2266139657444,418.28985507246375,279,403,316,434
7,312.47808764940237,60.43824701195219,298,45,329,79
8,318.128,816.3893333333333,298,791,340,840
9,328.6697009102731,667.7906371911573,315,649,342,688
10,385.29651795429817,1015.5364526659413,357,993,415,1042
11,384.86602451838877,898.4649737302977,366,881,409,919
12,439.3346116970278,818.1390220517737,408,781,468,857
13,428.17316513761466,877.6284403669724,412,858,446,899
14,443.2406598738476,1120.703056768559,415,1088,470,1151
15,463.87175452399686,119.72305271439811,443,101,489,142
16,510.87219101123594,762.9845505617977,494,749,529,777
17,514.461126005362,1195.8512064343163,502,1177,528,1215
18,567.0040133779264,946.8816053511706,541,929,595,965
19,574.5972222222222,1278.8009259259259,560,1265,591,1294
20,601.0374149659864,714.2324263038548,585,694,617,734
21,613.6401766004415,518.4260485651214,591,501,639,539
22,613.6823630136986,150.1917808219178,595,132,637,173
23,623.4232164449819,1027.0157194679564,603,1016,645,1040
24,634.4199899040889,949.346794548208,604,929,667,972
25,660.4560311284047,835.4505836575876,640,816,683,858
26,662.2511700468019,758.1591263650546,650,743,677,774
27,705.7421875,830.302734375,686,813,726,849
28,717.9490874159462,232.52353506243998,701,214,738,254
29,728.1752677702045,612.1032132424538,710,594,749,631
30,729.0377471539845,1042.225883762732,710,1013,752,1073
31,768.3069987118935,219.27050236152854,744,185,798,254
32,806.3640040444894,1226.1183013144591,783,1213,831,1241
33,812.2523452157599,1347.922138836773,795,1326,831,1371
34,870.6433260393873,1069.8227571115974,848,1051,893,1091
35,892.4106796116505,751.9271844660194,875,734,911,771
36,978.7779960707269,1372.4322200392928,946,1357,1012,1391
37,972.6170212765958,1303.9766970618034,949,1292,998,1317
38,982.8107582631238,1021.1626701231368,960,1000,1006,1049
39,997.6575098109168,1235.643952907599,960,1204,1032,1272
40,978.3864942528736,944.6178160919541,964,930,994,961
41,1021.2398648648649,892.1700450450451,1003,877,1040,910
42,1027.5169578622815,739.0308324768756,1014,717,1040,762
