label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,122.54181818181819,877.1115151515152,108,860,139,896
2,322.17269544924153,739.4025670945158,308,719,338,760
3,412.437091503268,690.1593137254902,390,671,437,711
4,519.3731490621915,750.7690029615005,502,733,539,770
5,525.7361477572559,1317.8865435356201,507,1305,545,1332
6,646.6619354838709,882.9496774193549,633,866,663,901
7,664.644023514043,736.7707380796865,648,706,683,769
8,684.8461538461538,573.4717948717948,664,556,707,591
9,702.2235939643347,896.8600823045267,687,882,718,914
10,725.7729988052569,452.4026284348865,710,437,744,470
11,881.436964504284,194.63647490820074,866,179,899,212
12,886.1781659388646,1039.1248908296943,867,1021,908,1059
13,959.4890929965557,1288.6521239954075,943,1273,978,1306
