label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,36.17369477911647,637.6114457831326,18,621,58,658
2,87.28500619578686,1322.8674101610904,71,1306,105,1341
3,100.66867469879519,861.3743545611015,83,842,122,885
4,185.00411522633746,669.7530864197531,170,654,200,688
5,210.0148514851485,806.736798679868,190,786,232,830
6,214.83066361556064,972.7002288329519,201,952,230,995
7,321.05603697284806,782.6978625072212,303,753,341,818
8,374.37721893491124,717.3091715976332,361,701,389,735
9,705.3480741797432,888.7703281027104,691,873,721,906
10,741.047433903577,53.523328149300156,718,35,766,73
11,797.5339285714285,1331.8526785714287,774,1316,823,1350
12,862.0143240823635,225.70367054610563,844,207,883,247
13,913.2025036818851,1016.7356406480118,894,993,935,1040
