label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,14.830555555555556,949.1009259259259,0,929,36,972
2,105.02611534276387,1322.4477693144722,78,1298,137,1351
3,140.53497536945812,275.2847290640394,121,258,162,294
4,141.94235388310648,779.8895116092874,122,760,164,802
5,160.45710455764075,831.2131367292225,148,814,176,849
6,194.2077641984184,877.607476635514,168,859,221,896
7,224.10650069156293,985.1715076071922,211,968,239,1004
8,301.9526462395543,334.7548746518106,285,322,320,349
9,386.89177250138044,935.898674765323,358,893,422,982
10,400.04744525547443,702.1228710462287,382,687,419,718
11,525.923723335488,867.8060762766645,499,847,557,892
12,606.1943597560976,1261.6989329268292,583,1243,632,1282
13,606.7046908315565,1023.3304904051173,585,1009,629,1039
14,647.3044846577498,1360.3375295043272,625,1343,672,1379
15,647.4411990776326,1210.0468870099924,627,1191,671,1232
16,652.4384485666104,831.9072512647555,637,809,671,856
17,675.3671817512877,364.03973509933775,649,347,702,385
18,711.2136659436009,608.644251626898,693,594,732,626
19,765.8227746591821,952.9045709703288,746,932,787,975
20,790.6832535885168,1000.2755980861244,766,984,815,1017
21,808.6,125.19051094890511,784,98,834,153
22,821.3801369863014,1356.2100456621004,801,1341,842,1373
23,826.9917695473251,1081.9711934156378,811,1067,843,1098
24,925.3417142857143,1138.4994285714286,911,1118,940,1160
25,947.7161520190024,1219.8717339667458,933,1200,964,1241
26,984.0027932960894,1264.6885474860335,966,1252,1002,1279
27,998.9070945945946,1196.7609797297298,981,1176,1017,1219
28,1020.1530984204131,744.640340218712,1003,726,1037,763
