label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,326.81028151774785,730.0183598531212,314,710,342,749
2,408.92021276595744,690.6710992907801,389,671,429,711
3,568.6629889669007,734.0822467402206,551,717,588,752
4,658.0068493150685,757.9753424657534,640,745,677,773
5,658.8973647711512,722.0263522884882,646,704,672,741
6,732.8356481481482,907.0324074074074,717,890,751,924
7,879.6099635479951,194.18347509113002,864,178,897,212
8,886.4474739374499,1038.4274258219727,867,1018,909,1062
9,953.0796324655437,1279.2465543644716,939,1265,969,1295
10,1020.9850057670127,675.8223760092272,1005,660,1039,693
