label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,161.73071895424837,50.248366013071895,146,35,180,68
2,193.5746352413019,213.1470258136925,176,198,214,229
3,203.46891651865008,1090.9023090586145,184,1074,226,1111
4,222.4092219020173,920.4034582132565,202,899,246,945
5,268.4373549883991,785.0893271461717,248,770,290,801
6,410.08714043993234,105.95346869712353,392,87,432,129
7,428.55418381344305,668.6831275720165,413,654,445,684
8,727.5949720670391,888.4664804469273,710,876,745,903
9,731.7828638497652,119.7030516431925,715,101,751,138
10,774.0632183908046,534.9157088122605,757,516,793,556
11,828.04730713246,1067.9235807860262,806,1048,851,1089
12,898.821075740944,738.3139407244786,881,722,918,755
