label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,322.4522357723577,726.8485772357724,300,712,347,744
2,401.43386243386243,1286.4285714285713,386,1271,419,1304
3,574.0387665198238,1074.3859030837004,554,1058,598,1094
4,694.0724269377382,151.57433290978398,678,137,712,169
5,713.0498220640569,1313.7366548042705,697,1298,731,1331
6,829.8205607476635,909.8457943925233,812,892,849,929
7,851.9368575624082,619.0249632892804,835,605,869,633
8,871.5303278688525,485.1377049180328,853,466,892,508
9,890.8499427262313,804.1317296678121,863,785,922,825
10,928.9238805970149,661.170895522388,907,642,953,683
11,967.4334016393443,972.498975409836,951,953,985,992
12,972.8797385620915,1381.575163398693,951,1369,994,1392
13,1000.4365821094793,199.67156208277703,985,185,1018,216
14,1022.7279187817259,707.9604060913706,1006,690,1040,728
