label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,201.81643835616438,239.22739726027396,179,225,227,257
2,257.58169934640523,770.3954248366013,245,750,272,793
3,285.857444561774,290.73812038014785,269,274,306,310
4,302.6109057301294,1080.039741219963,281,1064,327,1097
5,534.7711340206185,997.0608247422681,519,977,552,1019
6,585.2394487510767,947.6709732988803,566,930,609,971
7,648.0337142857143,1142.7245714285714,627,1117,672,1168
8,740.182357301705,1276.6908821349148,716,1260,765,1296
9,840.522885958107,1273.7734678044997,821,1254,862,1295
10,946.817243159525,726.9184305627259,925,697,969,757
11,970.3210922787194,189.51789077212806,952,172,991,210
