label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,54.048329048843186,513.1280205655527,19,493,87,539
2,43.94337714863499,424.7654196157735,20,413,69,438
3,73.54183673469387,654.2785714285715,55,638,95,674
4,131.08474576271186,1236.7510593220338,114,1218,149,1257
5,251.38324022346367,721.8279329608938,239,700,266,744
6,299.23339483394835,666.7776752767528,282,642,317,692
7,310.8893805309734,809.6581858407079,295,791,328,830
8,327.6416772554003,303.1855146124523,309,290,348,318
9,340.8478460128323,1290.5957836846928,324,1271,362,1314
10,354.515368852459,1040.9871926229507,325,1011,385,1072
11,404.90501319261216,1140.1433597185576,390,1116,420,1166
12,445.257328990228,846.0988056460369,427,831,466,864
13,454.0372492836676,1009.6346704871061,438,995,471,1026
14,557.3931034482758,941.8064367816092,532,907,585,977
15,581.3169144981413,1185.6412639405205,563,1168,602,1205
16,629.0135708227311,1221.5843935538592,606,1205,654,1239
17,732.7224383916991,568.8054474708172,717,552,750,587
18,752.5696302124312,1375.9881982690795,728,1359,778,1392
19,806.3173391494003,1168.6106870229007,791,1148,822,1189
20,905.2740740740741,84.19814814814815,886,67,929,105
21,962.0091743119266,733.1552575864503,935,715,990,753
22,998.4382183908046,1184.4597701149426,983,1168,1014,1201
23,1022.6566125290024,747.3341067285382,1004,726,1040,771
