label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,45.62311111111111,511.41422222222224,22,492,70,531
2,52.43605870020964,424.5377358490566,29,413,76,438
3,99.75096899224806,483.3914728682171,80,468,123,503
4,101.25619834710744,83.78099173553719,87,67,117,102
5,203.52915951972557,1088.957975986278,182,1072,228,1109
6,250.32048681541582,715.9148073022312,235,696,266,739
7,295.32329084588645,324.1923522595597,278,309,315,342
8,296.4238603297769,1267.7546071774975,279,1249,317,1290
9,299.1986234021632,395.8308751229105,280,380,321,415
10,304.5719626168224,659.8850467289719,290,635,320,686
11,351.1097424412094,341.06270996640535,333,326,372,359
12,388.1517412935323,932.3358208955224,368,914,409,954
13,405.881981981982,1139.8081081081082,390,1116,421,1165
14,408.3241695303551,1279.1340206185566,394,1260,424,1299
15,436.1758569299553,1371.27868852459,422,1357,452,1387
16,490.3169984686064,1308.760336906585,469,1289,514,1331
17,492.12604166666665,26.440625,473,11,514,45
18,507.42533333333336,192.85866666666666,493,175,523,212
19,558.7914691943128,904.7345971563981,537,887,583,925
20,590.293453724605,996.9112114371708,569,978,614,1018
21,591.2785299806576,236.1605415860735,572,211,613,264
22,625.0929765886287,1029.6026755852843,602,1009,650,1051
23,653.2653374233129,1071.6088957055215,638,1058,669,1085
24,676.0,619.3275686673448,659,602,696,640
25,704.9123831775701,1259.4030373831777,688,1242,724,1279
26,759.9391891891892,742.5990990990991,738,723,785,763
27,777.1820987654321,963.1075102880659,753,937,804,990
28,841.7237269772481,1199.1917659804983,819,1186,865,1213
29,883.0617647058823,1189.6161764705882,869,1175,899,1206
30,969.8654367878459,873.046663049376,938,852,1006,901
31,966.146771037182,745.7377690802348,945,723,991,768
32,972.5761024182077,811.1735419630156,957,797,990,827
33,994.0916905444126,1209.3765042979942,971,1178,1019,1242
34,1026.6096207215542,463.9981498612396,1011,435,1040,489
