label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,45.9768115942029,424.4512077294686,21,412,72,437
2,65.60768500948767,508.27324478178366,26,487,105,531
3,100.84142394822007,28.42286947141316,85,7,117,51
4,125.9805144193297,1234.7396726422448,104,1216,150,1255
5,259.4938181818182,733.0,241,711,282,757
6,302.78003875968994,659.453488372093,288,635,319,685
7,339.7118959107807,1290.3020446096655,322,1271,361,1313
8,345.32300542215336,1028.3965917893106,326,1007,366,1052
9,344.9829476248477,224.08769792935445,329,209,364,242
10,368.96805555555557,1054.3194444444443,355,1038,384,1073
11,404.3441734417344,1138.4607046070462,389,1115,420,1164
12,441.0193434935522,990.3769050410317,420,964,461,1017
13,440.93984375,849.18828125,421,830,466,871
14,549.3227689741451,931.4545454545455,528,908,572,956
15,608.9945355191256,210.01311475409835,592,194,630,229
16,639.7131882202304,1235.7964148527528,626,1217,654,1256
17,644.2842639593908,1116.1543147208122,627,1097,664,1138
18,718.6449136276392,575.274472168906,694,557,748,599
19,770.0302197802198,1220.5508241758241,753,1207,789,1234
20,771.8363148479427,981.5688729874777,754,963,794,1005
21,793.7551695616212,1160.5591397849462,772,1143,817,1180
22,835.0148471615721,1260.4131004366811,813,1241,857,1282
23,837.1188666205943,959.2273669661369,814,937,861,984
24,851.3245149911817,1129.7883597883597,833,1111,871,1151
25,899.0650826446281,95.85020661157024,886,74,915,119
26,966.2127236580517,732.10337972167,947,716,988,751
27,1002.2672955974842,1186.3798742138365,974,1163,1035,1208
