label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,44.66276595744681,162.06170212765957,27,146,65,182
2,209.34994807892005,26.779854620976117,191,10,231,47
3,258.34800664451825,760.1619601328904,243,739,278,786
4,309.1359851988899,380.79833487511564,293,361,328,403
5,430.6913385826772,1045.344094488189,413,1026,453,1069
6,545.6209213051824,500.3042226487524,528,483,566,521
7,562.2157464212679,988.2382413087935,539,976,587,1002
8,608.7331730769231,1215.8858173076924,593,1199,627,1235
9,750.930524759793,719.3569844789357,728,694,772,743
10,819.6006554307116,1107.9522471910113,789,1081,850,1135
11,820.8354002254791,573.586245772266,805,557,840,594
12,944.9327846364883,587.9382716049382,933,570,958,607
13,961.4345991561181,747.2345991561182,935,733,989,763
