label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,48.21343146274149,421.22815087396503,23,409,75,435
2,259.0201450443191,767.5245769540693,241,747,281,791
3,293.86439114391146,678.1623616236162,274,656,314,700
4,362.405949256343,931.5056867891514,344,913,384,953
5,444.64,998.988,430,982,461,1017
6,513.0552523874488,912.3069577080491,492,890,535,935
7,524.8996509598604,850.5200698080279,506,833,548,872
8,633.0728793309438,1074.7467144563918,619,1055,649,1096
9,719.7087872185912,1078.0893246187363,697,1059,742,1098
10,834.2743125419182,441.4674714956405,814,418,859,470
11,879.6923868312757,1248.5658436213992,862,1230,900,1269
12,890.3599114064231,1159.3875968992247,871,1145,911,1175
13,888.3909985935302,945.9001406469761,872,930,903,962
14,921.850166481687,1377.8046614872364,904,1363,942,1392
15,929.606239460371,1147.866779089376,911,1126,948,1173
16,998.8952772073922,1311.5441478439425,982,1295,1019,1331
17,1018.4262125902993,49.9969040247678,999,30,1034,69
18,1027.1091836734695,763.3224489795919,1011,743,1040,785
