label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,33.47964796479648,716.4587458745874,17,700,53,736
2,42.68029350104822,158.63731656184487,28,138,61,182
3,207.87666263603387,28.192261185006046,192,12,227,47
4,259.13960784313724,761.0917647058824,243,740,280,787
5,429.52733333333333,1037.57,412,1013,451,1064
6,462.61509433962266,1073.903396226415,441,1055,486,1095
7,545.8811641067098,502.58852061438967,527,482,567,525
8,558.4133558748944,985.1555367709213,535,967,586,1001
9,609.4755852842809,1205.0749163879598,587,1184,635,1231
10,710.4133165829146,1155.0552763819096,696,1136,725,1174
11,754.156129032258,718.4580645161291,739,701,771,735
12,786.7731322823852,1103.4352296093214,764,1084,811,1124
13,822.2943349753695,571.6588669950739,805,557,842,589
14,957.100611450806,752.5364091161756,924,735,992,773
15,944.8156424581006,587.7974860335196,933,570,957,607
