label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,18.07850241545894,298.8852657004831,0,287,40,312
2,44.504672897196265,424.7030114226376,21,413,69,438
3,145.80331491712707,473.6983425414365,127,458,167,492
4,251.44747774480712,709.4961424332345,231,684,272,741
5,301.20425138632163,665.1829944547135,285,640,318,691
6,304.05,1275.3,289,1255,324,1299
7,406.9825641025641,138.16102564102565,388,123,429,157
8,405.1178107606679,1140.0686456400742,390,1117,420,1165
9,461.71004942339374,1044.8706754530479,441,1022,484,1066
10,496.0923936398797,830.8440051568543,470,805,528,864
11,557.9681547619048,939.1541666666667,522,903,597,977
12,586.6348039215686,1184.7757352941176,572,1165,602,1205
13,665.021186440678,1244.7828389830509,648,1226,684,1266
14,818.0851955307263,1200.3924581005588,801,1187,837,1213
15,829.1502504173623,580.170283806344,808,563,853,600
16,823.7398921832884,1153.4177897574125,811,1136,839,1173
17,898.1572164948453,1139.5786082474226,884,1121,914,1159
18,912.8766666666667,91.49888888888889,896,75,933,111
19,934.2577586206896,403.0103448275862,908,386,961,421
20,948.0832137733142,1287.9856527977045,931,1274,965,1302
21,963.7371134020618,733.5618556701031,941,715,990,754
22,999.1540469973891,1183.7310704960835,983,1169,1017,1200
23,1019.3562895291637,682.6359803232607,1000,661,1040,708
