label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,261.0485596707819,763.1037037037037,244,742,281,788
2,516.2842242503259,889.3468057366363,501,872,532,908
3,583.5393548387096,987.1709677419354,551,972,619,1004
4,619.3407202216066,1187.3504155124654,605,1171,635,1205
5,671.1551948051948,1033.372077922078,648,1011,697,1059
6,718.2505966587112,1145.7016706443915,699,1132,739,1161
7,731.1575456053068,994.787728026534,717,981,746,1009
8,791.9732142857143,491.36394557823127,766,459,817,524
9,904.2005076142132,1304.0287648054145,885,1283,927,1325
10,905.9318618042226,376.6468330134357,888,358,926,397
11,913.3877551020408,1056.9689795918368,892,1038,937,1078
12,937.37,758.79,917,736,960,783
13,1003.2116336633663,1280.4839108910892,985,1264,1021,1295
14,1018.7123015873016,663.9325396825396,1002,643,1037,686
