label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,258.90463215258853,766.172570390554,245,741,274,792
2,326.625,175.79096638655463,309,159,348,195
3,535.632967032967,1010.2131868131868,506,986,565,1035
4,604.1997851772288,1161.203007518797,589,1143,622,1182
5,824.5382165605096,806.047770700637,805,787,848,828
6,890.2068452380952,551.0848214285714,875,537,907,567
7,939.7645348837209,1274.3263081395348,918,1255,964,1297
8,940.058639562158,723.0742767787334,921,702,961,744
9,976.1800618238021,1308.7071097372489,956,1286,1000,1332
10,994.7080350039777,863.6109785202864,975,845,1017,885
