label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,81.84329199549042,411.64825253664037,65,396,101,430
2,202.41073384446878,235.05695509309967,181,222,225,250
3,226.3266129032258,344.97983870967744,206,328,249,364
4,257.9238790406674,769.2711157455683,244,747,272,793
5,286.12850971922245,288.54103671706264,269,272,306,308
6,537.2029795158287,996.8677839851024,520,978,557,1020
7,583.744939271255,949.4016194331983,563,931,607,970
8,633.1693191865605,1137.6653404067197,607,1112,664,1167
9,738.5192012288786,1276.921658986175,716,1259,764,1296
10,947.2991141219385,727.1776967170401,926,697,969,757
11,963.8667953667954,186.4391891891892,946,169,985,207
