label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,19.930493273542602,295.2466367713005,0,284,43,307
2,44.62977473065622,424.2673849167483,20,412,70,437
3,41.5986124876115,547.7552031714569,24,531,63,568
4,54.403253424657535,506.63527397260276,28,488,81,525
5,93.50746268656717,1058.7486252945798,69,1039,120,1080
6,221.447572815534,177.69029126213593,203,159,242,199
7,228.18164616840113,663.8987701040681,211,645,248,686
8,260.0336574420344,737.1181750186986,241,717,283,761
9,303.1579509071505,657.0554962646745,289,634,318,681
10,338.695171611402,214.84642233856894,312,192,367,239
11,337.1350174216028,799.5426829268292,320,779,356,823
12,337.9266666666667,1290.135238095238,320,1271,359,1313
13,366.74217907227614,1053.3732470334412,349,1037,386,1073
14,410.83715596330273,1134.4915902140672,391,1115,436,1158
15,435.7379873073436,851.7615593834995,418,833,456,873
16,504.21811224489795,1276.1211734693877,488,1258,520,1294
17,550.21140472879,929.4339360222531,535,913,566,946
18,645.9081779053084,1225.428981348637,632,1210,662,1243
19,671.6696832579186,1379.7975113122172,653,1366,693,1392
20,679.946682464455,1097.7784360189573,661,1084,700,1113
21,691.1411192214111,373.4939172749392,678,353,705,394
22,739.822652757079,1166.596125186289,725,1151,754,1182
23,779.4225053078557,1110.8949044585988,758,1097,801,1126
24,782.2940711462451,990.8047430830039,761,971,805,1012
25,831.0067283431455,959.6240538267451,811,942,854,982
26,855.578793774319,1265.0894941634242,837,1248,876,1284
27,896.762349799733,1114.6782376502003,883,1097,911,1133
28,909.549717057397,99.92400970088924,891,80,931,124
29,928.2542955326461,1289.9026345933562,906,1278,951,1303
30,940.34176182708,1354.0383360522023,923,1333,959,1377
31,966.6493756003842,732.1325648414986,949,715,988,752
32,1000.5812931575643,1188.6911487758946,977,1166,1031,1210
