label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,16.433734939759034,295.82463186077644,0,285,37,308
2,48.79289026275116,425.306800618238,18,412,81,438
3,261.52467343976775,744.411465892598,242,724,283,766
4,302.4854994629431,250.5767991407089,281,238,325,267
5,301.489110707804,842.5181488203267,284,824,322,864
6,302.5085771947528,659.3380423814328,288,636,318,684
7,331.30028063610854,802.0018709073901,315,781,351,826
8,336.89517345399696,1300.2428355957768,317,1279,359,1324
9,342.7596618357488,222.07729468599032,325,208,363,238
10,378.6999140154772,1047.2674118658642,359,1029,401,1069
11,407.0462512171373,1135.6927945472248,381,1111,439,1166
12,448.412213740458,767.3854961832061,428,751,472,786
13,615.098643649815,502.28236744759556,595,489,636,517
14,679.0195965417868,1104.8829971181556,654,1080,708,1128
15,774.8620689655172,1129.4155296452493,750,1080,807,1194
16,800.8713105076741,1196.5926800472255,762,1143,833,1241
17,831.4242837653479,970.4679399727148,817,953,847,989
18,897.5483870967741,1129.9180107526881,886,1111,911,1149
19,916.6186594202899,113.25,898,95,939,135
20,928.5718186783179,796.6553795740033,901,778,962,821
21,959.4750171115675,1218.145106091718,939,1194,980,1244
22,982.2448364888124,728.0481927710844,955,703,1014,755
23,1005.0368916797488,1184.9740973312403,984,1159,1031,1208
