label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,40.113100081366966,423.9292107404394,12,411,70,438
2,41.19638009049774,507.8742081447964,16,493,68,524
3,73.48620361560418,791.1798287345385,54,775,96,811
4,128.22118644067797,999.7694915254237,107,984,153,1019
5,258.4910798122066,757.8647887323943,242,739,279,779
6,289.42857142857144,123.4779806659506,272,107,310,143
7,303.92738095238093,657.6142857142858,291,637,318,679
8,360.77078651685395,1047.3827715355806,337,1029,388,1066
9,361.2585119798235,310.48675914249685,344,295,380,328
10,400.68638239339754,952.1004126547456,385,937,418,969
11,474.14760914760916,36.21413721413722,458,17,494,58
12,473.2466765140325,931.9364844903988,458,917,488,949
13,544.8288590604027,950.2348993288591,524,931,569,973
14,557.2281672816728,637.4132841328413,536,614,584,666
15,629.5505514705883,1122.1387867647059,617,1097,644,1147
16,714.126334519573,941.4510676156584,696,923,735,962
17,750.2039283651069,1135.6660889659156,725,1109,778,1162
18,789.0149253731344,1228.2020665901264,769,1215,810,1243
19,792.1742957746479,1374.8978873239437,773,1356,813,1392
20,842.6855721393035,133.8179104477612,827,115,862,156
21,920.9982486865149,594.007880910683,898,579,944,611
22,1011.7786377708978,1214.9736842105262,982,1199,1040,1231
23,1005.8282937365011,712.4006479481642,989,696,1025,731
24,1010.9105339105339,532.8023088023089,998,516,1024,551
