label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,48.45616757176106,424.933281613654,19,412,80,438
2,53.9443838604144,506.9727371864777,32,491,77,524
3,133.00518134715026,1155.40118430792,109,1134,158,1178
4,258.9237668161435,744.4044843049327,241,727,280,764
5,303.2395833333333,656.8958333333334,289,634,318,681
6,324.03772070626,285.0120385232745,301,268,349,305
7,334.6652097902098,1300.7683566433566,316,1281,357,1324
8,332.6768558951965,1159.296943231441,318,1145,349,1176
9,365.5215517241379,854.1336206896551,349,837,385,874
10,392.7630700778643,1142.0767519466074,378,1122,409,1163
11,410.1493695441319,765.0203685741998,380,740,438,789
12,423.98688524590165,1135.0841530054645,406,1118,442,1154
13,461.6312118570183,978.1734960767219,442,961,485,1000
14,551.187969924812,919.4561403508771,536,902,569,939
15,652.4498933901918,986.4680170575693,638,966,670,1006
16,684.0009293680297,1095.1236059479554,659,1082,711,1110
17,676.0766208251473,1381.7249508840864,663,1370,691,1392
18,720.309262166405,1378.442700156986,705,1366,737,1392
19,732.2293956043956,967.0137362637363,720,949,746,986
20,790.571846498021,1175.3405610049906,742,1127,832,1228
21,773.2347052280311,1099.3403781979978,756,1084,794,1117
22,807.0352422907489,866.4654919236417,790,854,825,880
23,826.4618138424821,1347.659307875895,802,1328,854,1370
24,877.5294117647059,1143.9313725490197,856,1125,900,1165
25,957.7498063516654,1214.6847405112317,939,1193,978,1238
26,986.262893081761,707.9924528301887,967,695,1006,722
27,1001.5082872928177,735.2216083486802,974,711,1026,756
28,999.6950959488273,1181.226012793177,984,1160,1018,1202
