label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,46.814734561213434,421.7204767063922,25,409,70,436
2,252.1128860489883,765.9968051118211,239,745,268,789
3,301.4283276450512,661.0998293515358,283,635,321,689
4,514.1859410430839,910.0718065003779,495,889,535,932
5,556.4990353697749,1059.7003215434083,537,1037,581,1087
6,635.8045685279188,1204.5093062605754,612,1187,662,1223
7,676.3185955786736,1056.628088426528,662,1039,691,1076
8,708.5194375516957,1012.6898263027296,689,993,730,1034
9,765.7097203728363,987.4700399467376,751,970,783,1004
10,828.402635431918,980.0732064421669,815,963,842,998
11,862.7839459864966,948.6414103525882,841,928,888,972
12,897.979938271605,883.7854938271605,884,869,913,900
13,941.280487804878,748.7012195121952,917,722,966,774
14,1023.1886645962733,747.5108695652174,1006,726,1040,774
