label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,35.02874743326489,713.0800821355236,19,695,53,734
2,259.2989536621824,759.9648729446935,243,738,280,787
3,436.59123222748815,1046.1954976303318,424,1026,450,1068
4,557.601250977326,984.6434714620798,534,965,586,1001
5,608.1079258010118,1198.0910623946038,590,1176,627,1220
6,720.1638608305275,1157.1043771043771,693,1135,752,1178
7,731.4901785714286,666.8973214285714,712,650,754,686
8,751.1590909090909,720.5484848484848,737,706,768,735
9,777.5206751054852,1103.7392405063292,758,1084,800,1126
10,915.0132032146957,1224.9138920780713,888,1205,943,1247
11,952.488,333.4773333333333,937,318,971,351
12,967.0556213017752,755.1520710059172,939,735,994,779
