label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,28.7327852004111,128.75642343268242,11,112,50,149
2,48.80298786181139,421.2922502334267,24,409,75,435
3,88.53264248704663,20.21139896373057,72,3,109,42
4,154.48976711362033,1153.0698659139025,135,1125,175,1182
5,184.72421875,936.21640625,163,916,209,960
6,256.94610778443115,762.6167664670659,238,743,278,785
7,286.498987854251,271.2904858299595,271,252,305,294
8,292.87418086500656,682.9200524246396,276,666,310,700
9,299.0626865671642,313.0238805970149,281,296,320,333
10,629.0803324099722,1091.5207756232687,615,1074,643,1110
11,688.5755968169761,1015.8063660477453,670,1002,708,1030
12,717.4037122969837,1115.9891724671306,701,1093,737,1142
13,759.9148805878751,403.2173913043478,734,383,788,426
14,772.1770412287793,1133.0525464834277,747,1117,797,1151
15,776.2952534191472,203.467417538214,756,183,800,227
16,839.7107508532423,581.4010238907849,823,562,859,603
17,874.021121631464,833.3685360524399,852,813,899,856
18,997.3796296296297,921.2314814814815,976,895,1022,951
19,1032.4673913043478,760.3456521739131,1023,743,1040,779
