label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,13.770341207349082,123.55380577427822,0,107,30,142
2,47.88290840415486,420.961284230406,23,408,74,435
3,90.53464322647363,19.707342295760082,74,2,111,41
4,152.08802308802308,1136.935064935065,139,1120,166,1155
5,258.0994764397906,761.9040139616055,241,742,278,785
6,285.40987370838116,271.6796785304248,272,252,300,294
7,292.56506447831185,682.1324736225088,275,664,311,701
8,297.36472945891785,311.7805611222445,279,295,319,331
9,629.2979214780601,1088.9214780600462,615,1068,643,1110
10,687.94140625,1016.0716145833334,670,1002,707,1031
11,754.869858395145,403.90222521915035,732,383,781,428
12,775.2641770401107,204.5186721991701,760,188,790,221
13,835.6340611353712,578.6017467248909,818,559,855,603
14,874.4226907630522,841.3338353413654,849,815,899,867
15,995.0830806549424,921.3668890236507,976,896,1017,950
16,1032.3131313131314,760.9555555555555,1022,743,1040,781
17,1032.4884792626729,471.1889400921659,1023,454,1040,488
