label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,47.11013645224172,511.2475633528265,25,493,70,530
2,53.7327852004111,425.15210688591986,30,413,78,438
3,80.47573839662448,1037.6402953586498,65,1017,97,1059
4,95.05529075309819,480.9103908484271,76,464,117,502
5,107.6,80.94237288135594,91,65,128,100
6,201.8927659574468,1091.7957446808512,183,1074,224,1113
7,231.95791805094132,319.2691029900332,211,306,254,335
8,251.94070351758793,718.3035175879397,236,698,268,741
9,295.658,1268.276,280,1249,315,1291
10,303.0034965034965,320.84382284382286,282,307,324,336
11,305.453007518797,659.7312030075188,291,635,321,686
12,407.3108348134991,1139.3934280639432,392,1116,423,1165
13,437.11884057971014,1370.976811594203,422,1357,454,1387
14,456.0734856007944,832.9970208540218,428,807,493,856
15,493.74505928853756,26.789525691699605,473,12,516,44
16,493.5583796664019,1308.0683081810962,473,1288,516,1330
17,555.7493074792244,907.5997229916898,540,892,573,925
18,557.3763900769889,173.21984602224123,542,149,578,197
19,589.6501377410468,993.5586776859504,565,970,617,1018
20,591.907960199005,235.7844112769486,574,215,614,259
21,624.379150066401,1026.5869853917663,602,1006,649,1049
22,620.8264110756123,927.9137380191693,603,909,639,948
23,636.6913043478261,96.33478260869565,621,82,654,112
24,652.762114537445,1073.4669603524228,637,1060,670,1087
25,675.345041322314,620.2944214876034,659,602,695,642
26,709.5676449534717,1261.9277022190408,688,1240,733,1284
27,757.3642714570858,739.9261477045908,740,723,777,760
28,777.4204152249135,961.9227220299884,752,938,802,988
29,832.474006116208,969.2079510703364,818,955,848,984
30,882.9057665260196,1188.7651195499298,868,1173,899,1206
31,925.6217687074829,1090.178231292517,908,1077,943,1104
32,965.4037558685446,745.4118041582831,944,722,990,768
33,982.8694905552376,871.8454493417287,951,849,1015,897
34,968.6149732620321,625.7393048128342,952,613,987,641
35,973.1492957746478,812.5901408450704,958,798,990,828
36,996.1346405228758,1205.6209150326797,974,1177,1020,1234
37,1025.7343078245915,468.72828890799656,1008,438,1040,495
