label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,48.734579439252336,421.26542056074766,24,408,75,436
2,259.4471403812825,765.815424610052,242,746,280,789
3,294.44120707596255,679.420395421436,275,660,314,699
4,361.51830985915495,932.2788732394366,341,917,385,951
5,394.459516298633,51.33648790746582,376,36,416,70
6,498.9387263339071,846.9273666092943,453,827,550,868
7,511.8332361516035,918.331778425656,491,893,535,947
8,718.3035343035343,1152.11088011088,697,1130,742,1176
9,763.9641873278237,1181.0358126721762,748,1166,781,1198
10,842.7360201511335,447.90277078085643,821,421,869,478
11,888.7560175054705,1243.3982494529541,871,1225,908,1262
12,888.6547987616099,946.8560371517028,873,933,904,962
13,922.8891069676154,1376.2934249263985,905,1355,943,1392
14,925.6299595141701,724.0534412955466,907,703,949,749
15,950.6450495049505,605.0955445544555,927,577,975,635
16,998.8225039619651,1311.5887480190174,978,1291,1021,1333
17,1007.2414578587699,65.60706150341686,987,52,1029,80
18,1029.1936305732484,761.8229299363057,1016,742,1040,782
