label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,50.06976744186046,506.8922888616891,31,493,70,521
2,54.54782608695652,424.9627329192547,34,414,76,437
3,84.69154929577465,502.91830985915493,72,485,98,522
4,248.28843930635838,713.8167630057803,229,686,268,747
5,300.2124151309408,668.2657613967023,284,644,317,693
6,300.61804222648755,1268.7303262955854,284,1250,322,1291
7,348.60433604336043,208.2330623306233,336,192,364,227
8,377.45929734361613,926.5706940874036,358,905,397,948
9,423.16184971098266,1120.2872832369942,398,1098,453,1148
10,486.871878393051,1305.7893593919653,470,1288,507,1326
11,494.0977272727273,214.075,480,193,509,236
12,519.6851368970013,882.9661016949152,493,864,548,903
13,537.8158123370981,393.48566463944394,518,377,561,414
14,547.9867374005305,67.35897435897436,530,49,571,89
15,553.0746753246754,909.0573593073593,534,892,572,928
16,580.2586826347306,1011.6491017964072,537,985,624,1038
17,668.3985239852399,977.6789667896679,654,960,682,997
18,678.1560130010835,635.9393282773565,662,619,697,655
19,725.3884833738848,577.8953771289538,707,556,747,604
20,844.8706411698538,1198.6535433070867,823,1187,868,1212
21,966.4479330193616,867.6457352171637,934,846,999,889
22,966.4019292604502,746.3721864951768,947,727,988,767
23,966.9263456090652,814.6218130311614,952,801,984,830
24,1024.1935483870968,460.56327543424317,1006,433,1040,486
