label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,44.5434554973822,424.15602094240836,26,409,67,443
2,233.77884615384616,827.0120192307693,212,808,257,848
3,252.13713713713713,769.8198198198198,239,747,267,794
4,300.2550937245314,664.8997555012224,282,638,320,693
5,514.1963099630997,911.2132841328413,495,890,535,933
6,550.8373673036093,1055.644585987261,524,1029,582,1083
7,623.5231607629428,1021.6630336058129,605,1003,645,1043
8,671.5874799357946,1051.9181380417335,651,1033,694,1073
9,706.4417701863354,1007.7243788819876,687,988,730,1032
10,733.2835648148148,1119.2222222222222,716,1101,751,1138
11,755.6123499142367,834.8756432246998,736,816,778,856
12,823.6854838709677,981.7564516129032,809,968,838,997
13,942.9699570815451,744.8331545064377,921,716,966,775
14,1020.2197378565921,743.1299151888975,991,710,1040,787
