label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,56.36337209302326,419.1613372093023,39,408,75,432
2,135.79883040935673,761.0713450292398,119,745,155,779
3,255.56170598911072,760.2268602540835,242,736,271,786
4,314.98191489361704,326.56063829787234,298,310,335,346
5,464.7720870678617,1066.4686299615878,448,1050,480,1085
6,566.345995045417,996.6944673823286,547,977,588,1019
7,603.9966367713005,1200.8228699551569,586,1185,623,1217
8,717.128367003367,1153.5837542087543,681,1128,759,1183
9,733.2550881953867,909.9986431478969,719,893,748,928
10,741.5123287671233,661.8611872146118,721,645,765,679
11,774.7496328928047,1104.8333333333333,751,1085,801,1126
12,848.0105092966855,645.9870654810024,827,628,871,666
13,880.5314787701318,1215.683748169839,858,1198,905,1237
14,942.5007256894049,698.9390420899855,927,684,959,715
15,944.6986469864698,585.1463714637147,933,565,957,606
16,965.6520450503853,753.2086544161233,940,733,994,777
17,1032.0256959314775,1089.8736616702356,1022,1072,1040,1107
