label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,52.92476851851852,419.7615740740741,32,408,75,433
2,179.83694627709707,99.78887841658812,165,80,200,124
3,215.3129675810474,182.57481296758104,198,168,235,199
4,255.37017070979334,760.9424977538185,241,737,271,787
5,359.3289365210223,1311.9159109645507,342,1291,380,1337
6,469.0171673819743,358.36738197424893,448,341,493,379
7,617.7000630119722,1206.247006931317,591,1187,645,1232
8,686.6993648553282,1155.9731827805222,666,1135,710,1179
9,742.0524017467249,1149.856768558952,723,1131,763,1171
10,763.1994750656168,1351.9225721784776,750,1333,778,1372
11,772.5876577840112,1243.389901823282,758,1227,788,1260
12,833.5059523809524,319.30224867724866,812,299,859,343
13,944.9593188268685,581.0331125827814,932,557,960,607
14,972.4352142110763,749.3380355276907,942,730,1009,772
