label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,26.714426877470355,506.25494071146244,2,494,53,520
2,47.06741573033708,422.63180639585136,20,410,75,436
3,117.85485592315902,236.84845250800427,100,222,140,255
4,138.86813186813185,299.24542124542126,124,283,157,318
5,239.81887110362257,967.55349620893,218,950,265,988
6,258.24186455584874,758.7062445030783,241,740,279,781
7,307.60425101214577,353.2105263157895,276,327,338,385
8,303.94696132596687,659.5502762430939,290,638,319,682
9,502.55956284153007,920.7027322404372,483,906,524,938
10,536.7882447665056,1025.0917874396134,510,1009,566,1045
11,532.2255639097745,957.0949248120301,514,936,552,980
12,551.2847011144884,73.62512664640325,535,55,571,96
13,605.8702745722244,1027.2873060087545,571,994,638,1066
14,623.056506849315,842.3167808219179,604,824,647,864
15,633.7608069164265,1100.7305475504322,620,1087,650,1117
16,708.477120195241,1153.5588773642464,683,1130,733,1177
17,834.578792341679,657.1907216494845,810,639,863,676
18,998.1916264090177,934.5225442834138,979,915,1019,956
19,1032.0330097087378,736.3145631067961,1022,717,1040,755
