label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,76.66064981949458,971.5559566787003,63,953,92,992
2,175.87303370786518,465.7247191011236,159,450,196,485
3,175.9388489208633,192.99520383693044,163,174,191,214
4,198.8200668896321,1147.2160535117057,177,1125,223,1173
5,252.6820987654321,1226.1543209876543,238,1212,269,1240
6,264.6567844925884,497.61003420752564,244,484,287,513
7,478.72121212121215,1222.7860606060606,453,1201,505,1246
8,530.8254963427378,330.61650992685475,513,314,552,349
9,630.8568037974684,407.72151898734177,609,390,655,428
10,727.5944656488549,857.6688931297709,710,838,747,877
11,738.1259842519685,802.3438320209974,721,787,757,818
12,844.3319327731092,881.2431722689075,819,852,872,909
13,902.294470353098,838.4017321785476,878,820,927,859
