label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,19.806324110671937,1373.5869565217392,1,1356,41,1392
2,262.7468671679198,1225.7305764411028,249,1206,278,1246
3,301.683351468988,999.4896626768226,285,981,319,1019
4,330.23865645256336,1357.939304655274,303,1336,358,1380
5,398.0549019607843,1232.7309803921569,382,1209,416,1257
6,489.5394230769231,1199.9644230769231,473,1182,510,1221
7,554.2737127371274,661.1309846431798,535,644,576,682
8,601.8830022075056,693.5066225165563,585,676,621,713
9,671.3711340206186,950.2970946579194,653,928,691,973
10,718.7752596789423,785.9867799811143,674,753,770,828
11,827.8932135728543,231.61377245508982,810,215,849,251
12,874.6584588644264,497.88093858632675,830,469,915,531
13,864.5178329571106,696.3498871331828,830,671,901,721
14,892.0544142143253,839.1038312048862,861,823,927,860
15,900.9618902439024,918.923018292683,873,900,930,938
16,910.637519872814,1091.953895071542,890,1074,935,1114
