label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,152.60242005185825,38.73465859982714,131,23,178,59
2,200.9908713692946,1156.8099585062241,182,1138,224,1179
3,208.7701934015927,1090.2411831626848,191,1074,229,1108
4,314.3880463871543,1032.678858162355,296,1014,334,1053
5,364.7486413043478,1263.1521739130435,349,1247,382,1280
6,401.3703703703704,1048.6411522633746,384,1023,419,1074
7,423.04249011857706,1246.48814229249,405,1229,444,1265
8,448.7905511811024,1283.292125984252,426,1264,471,1305
9,461.21750321750324,1377.938223938224,444,1361,477,1392
10,464.96488147497803,1202.9859525899913,447,1184,486,1224
11,522.5929139551699,263.00144613159796,501,243,547,286
12,564.6233333333333,471.74916666666667,544,452,589,493
13,685.0692076228686,742.8525576730191,661,729,710,758
14,711.9430670339761,545.3168044077134,692,528,733,564
15,720.7223587223588,464.012285012285,704,449,739,481
16,869.2493167324628,934.8593987245673,828,905,909,974
17,900.469040247678,832.7291021671826,872,819,930,848
18,947.596837944664,441.197628458498,928,422,970,463
