label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,155.16689847009735,1259.2378303198886,143,1242,170,1277
2,238.94519317160825,1213.0709793351302,221,1193,260,1236
3,361.62033582089555,960.8815298507462,344,943,382,982
4,491.1939120631342,1257.0490417136416,462,1235,520,1278
5,527.7674961119751,483.6632970451011,508,463,550,506
6,746.8931419457736,443.40031897926633,733,429,762,459
7,878.7401574803149,1262.9671916010498,861,1249,898,1279
8,896.4432677760968,1119.680786686838,883,1104,911,1136
9,915.3365287588294,839.7855701311806,887,819,949,862
10,988.4084636614535,1173.0919963201472,969,1156,1011,1193
