label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,243.66666666666666,170.68913857677902,228,155,262,189
2,301.44558697515,239.75064267352184,282,217,324,265
3,311.7776365946633,1259.1143583227447,295,1245,330,1275
4,327.4093686354379,1006.5560081466396,310,990,349,1027
5,378.41309431021045,1108.0467653936087,357,1091,402,1129
6,392.2020997375328,1238.9142607174103,374,1221,414,1260
7,445.10684161199623,1149.0309278350514,426,1132,466,1168
8,462.0427528675704,1188.4869655891553,445,1172,482,1207
9,467.02819383259913,1259.4995594713657,449,1240,489,1282
10,489.60793650793653,339.8880952380952,467,322,515,360
11,699.6055825242719,753.9478155339806,679,740,721,769
12,708.1362372567191,555.5625579240037,689,539,730,576
13,753.7249626307922,1329.585201793722,734,1309,778,1353
14,846.2014652014652,1142.7875457875457,832,1123,861,1163
15,877.8832968636032,917.8599562363238,847,904,910,933
16,900.7042354630295,834.2814070351759,870,821,932,849
17,951.0701643489255,426.81984829329963,924,406,978,447
18,948.2625538020086,1278.3687230989956,927,1257,972,1301
19,974.5048118985127,641.4330708661417,954,624,998,661
20,990.3574975173783,708.8718967229394,972,692,1011,728
21,1000.824644549763,476.75592417061614,981,462,1021,492
