label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,83.29536290322581,1100.030241935484,59,1086,108,1114
2,80.27581863979849,579.4143576826197,66,561,96,599
3,142.53391472868216,1250.6453488372092,125,1230,163,1274
4,237.71724890829694,177.56659388646287,219,162,259,196
5,250.875,247.2170542635659,231,232,274,267
6,275.70965971459935,1270.7074643249177,253,1242,296,1305
7,281.4513108614232,479.3333333333333,261,464,305,498
8,283.4795127353267,1031.3499446290143,267,1016,304,1050
9,317.2227525855211,1252.9785202863961,297,1233,339,1276
10,363.0131578947368,1178.3235294117646,342,1157,386,1200
11,450.2363760217984,251.40803814713897,429,231,477,278
12,462.13461538461536,1174.5115384615385,443,1154,484,1197
13,472.6072701354241,1247.8485388453314,446,1210,505,1286
14,611.0529513888889,1050.775173611111,591,1033,633,1071
15,731.0508960573477,554.2444444444444,707,534,755,573
16,745.8621745788668,668.3328228688106,719,644,774,693
17,762.5047660311958,828.0870883882149,734,800,794,859
18,755.2498090145149,1246.4087089381208,734,1225,780,1266
19,767.0532751091703,1153.652401746725,743,1139,792,1171
20,767.763959390863,420.61928934010155,745,404,793,438
21,819.0555555555555,1384.6015325670498,798,1376,839,1392
22,820.5236180904523,587.5085427135679,800,573,844,604
23,907.6733216870476,705.1459945096082,857,662,958,751
24,911.3976116762494,918.8721804511279,880,890,937,949
25,912.8839103869653,846.25,886,824,942,871
26,973.6422814631122,1239.2355858648482,947,1220,1001,1263
27,997.4702194357367,986.4119122257054,968,966,1026,1008
28,1000.2983508245877,703.6596701649175,988,687,1014,721
