label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,82.86886886886887,1099.8638638638638,58,1086,108,1113
2,79.72986369268897,581.183395291202,65,563,96,601
3,138.69267707082832,1253.2304921968787,123,1234,155,1273
4,238.8011988011988,177.30869130869132,219,161,262,196
5,246.69973190348526,247.42359249329758,232,232,263,265
6,275.1608815426997,1271.5272727272727,253,1243,296,1306
7,279.34175531914894,480.1954787234043,264,465,297,498
8,279.1892950391645,1031.4921671018276,264,1016,297,1049
9,317.4228617106315,1252.2661870503598,298,1233,340,1275
10,365.59070464767615,1177.9700149925038,344,1156,388,1200
11,453.44943820224717,239.52086677367575,430,222,480,260
12,460.5715378729916,1175.618974751339,441,1156,483,1197
13,472.5533403287863,1247.1528506470795,446,1209,505,1285
14,611.1399825021872,1048.8127734033246,591,1032,635,1069
15,730.5505931612003,552.5233775296581,707,532,754,572
16,744.4760679361812,668.05815748842,718,644,772,692
17,760.988743809095,826.9576767221972,733,799,792,858
18,757.150102810144,1244.0986977381767,736,1220,781,1267
19,765.1954887218045,1152.907894736842,742,1139,789,1169
20,767.6100519930676,422.77036395147314,747,406,791,443
21,805.8292433537832,1379.7535787321062,783,1365,829,1392
22,821.16038647343,587.8057971014492,800,572,845,604
23,866.6132858837485,539.9086595492289,850,525,886,558
24,909.1003737319808,706.554191137213,858,666,957,751
25,910.9136465324385,919.4630872483222,880,891,937,949
26,913.0051493305871,846.2584963954686,887,824,942,871
27,962.0464135021097,1235.8846694796061,947,1220,978,1253
28,997.3789137380192,984.7654952076678,969,964,1026,1007
29,1000.4347826086956,702.2917251051894,987,685,1014,721
