label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,116.98981481481482,1052.2833333333333,98,1035,139,1073
2,115.94594594594595,1253.7608108108109,103,1236,131,1273
3,271.92677966101695,1243.9010169491526,249,1224,295,1267
4,292.7154963680387,205.41525423728814,276,190,312,223
5,325.16838487972507,1023.774341351661,309,1005,343,1044
6,361.1689571544058,1119.046079223929,340,1101,384,1140
7,386.63696060037523,958.4953095684803,368,941,408,979
8,420.95596477181743,1204.974379503603,401,1187,444,1226
9,525.2407547169811,1273.086037735849,505,1251,544,1298
10,539.7697247706423,293.78348623853213,518,278,563,310
11,640.0473372781065,1056.3112426035502,625,1037,655,1077
12,700.2199203187251,1054.005577689243,681,1035,724,1077
13,733.1231043710973,792.9611953612846,689,766,775,826
14,726.6025369978859,979.7188160676533,704,958,752,1002
15,734.2482935153583,311.429180887372,715,292,756,332
16,740.8481123792801,438.0035118525022,722,420,763,459
17,787.0125470514429,1340.2910915934756,772,1324,804,1359
18,821.5930962343097,1151.0062761506276,803,1135,842,1170
19,902.882096069869,840.5565259582727,867,824,944,860
20,914.1826666666667,925.1236666666666,876,897,957,952
21,954.5019417475728,434.8388349514563,939,412,971,458
