label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,89.22466960352423,556.0748898678414,76,540,104,574
2,95.79092526690391,1278.5996441281138,80,1256,115,1304
3,146.19803476946333,1261.2532123960696,130,1235,165,1291
4,197.815306122449,994.9387755102041,180,979,219,1014
5,268.1175799086758,1259.902397260274,246,1232,290,1291
6,328.49619047619046,346.8047619047619,305,332,352,362
7,330.26449643947103,1028.8636826042725,311,1014,352,1045
8,362.43840177580466,464.84461709211985,345,447,382,484
9,435.91723202170965,1247.1804613297152,418,1235,455,1261
10,453.21710086840346,270.8236472945892,426,250,485,290
11,466.76768428890546,1222.5279225614297,448,1201,487,1246
12,481.5978456014363,1171.6404847396768,449,1143,521,1202
13,713.6849925705795,1374.345468053492,691,1356,737,1392
14,723.0546686018384,545.3744557329463,699,517,749,576
15,735.8168264110756,1140.863684771033,714,1125,759,1157
16,747.2992592592593,670.1777777777778,727,650,770,694
17,760.8669981354878,1286.9875699192044,738,1261,781,1319
18,760.1706302021403,829.3745541022593,739,806,785,857
19,813.1512195121951,619.3682926829268,795,603,833,637
20,824.6364653243847,303.77404921700224,808,288,844,322
21,858.1413857677902,601.2013108614232,840,583,879,622
22,902.7301768397034,840.5727324586423,877,822,934,864
23,913.5898550724638,921.5512077294686,884,893,937,954
24,902.061135371179,1077.745633187773,890,1056,918,1100
25,928.8703271028037,1070.017523364486,916,1049,943,1092
26,945.3449920508745,744.3227344992051,924,726,971,764
27,962.5340314136125,200.6219895287958,944,182,983,221
28,988.0738786279684,995.109234828496,964,966,1015,1022
29,983.4340991535671,725.4183796856106,966,710,1002,742
