label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,41.46595744680851,664.7255319148936,23,648,63,685
2,67.6113074204947,13.49469964664311,52,0,89,33
3,151.18079584775086,43.088235294117645,130,26,176,64
4,202.3565365025467,1170.7597623089982,182,1153,226,1190
5,246.70117845117846,1248.6767676767677,229,1228,267,1272
6,280.42788461538464,1115.5697115384614,265,1099,299,1135
7,314.1791569086651,1028.8430913348946,300,1010,330,1048
8,365.06990881458967,1264.3996960486322,350,1250,381,1280
9,431.81747126436784,1261.6735632183909,405,1231,461,1295
10,461.09806629834253,1204.5151933701657,446,1189,477,1222
11,522.501100513573,268.4871606749817,502,249,547,292
12,560.2291904218928,474.50627137970355,542,455,578,493
13,678.917297979798,755.1300505050505,659,730,703,782
14,710.6101895734597,554.8542654028436,695,539,729,573
15,723.3236607142857,463.6049107142857,704,449,744,480
16,871.6889810426541,936.227191943128,833,904,909,974
17,872.8280991735537,624.4,853,606,896,646
18,900.7931835786212,832.8985282726569,872,819,930,848
19,948.5215189873418,443.2438818565401,929,425,970,463
