label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,102.16124469589816,894.4695898161244,87,880,119,911
2,130.27064803049555,697.6848792884371,111,685,151,712
3,173.445117335352,1362.1286903860712,151,1343,199,1381
4,212.5509822263798,663.55659494855,195,645,234,686
5,477.7315022421525,1224.2628923766815,450,1202,506,1249
6,521.8884723523898,1066.1640112464854,508,1042,535,1091
7,553.1510845175767,1151.257292445774,533,1131,577,1176
8,564.9033742331288,308.9677914110429,546,288,585,333
9,595.4344738540995,987.9283408650742,574,965,620,1013
10,663.5234042553192,938.9290780141844,651,921,676,957
11,716.6314432989691,554.6765463917526,693,534,744,579
12,796.5245283018868,498.88490566037734,776,483,821,519
13,903.469742360695,836.8352306770521,877,819,935,859
14,962.453125,387.7126736111111,943,370,984,408
15,1007.2965571205008,373.5774647887324,988,354,1030,394
